transaction_id,order_id,customer_id,transaction_date,transaction_type,amount,payment_method,merchant
txn009137,2688,831,2024-03-21 00:00:00,exchange,80.61,debit_card,eBay
txn009138,2791,24,2023-05-30 00:00:00,purchase,333.04,paypal,Amazon
txn009139,4040,481,2023-11-01 00:00:00,refund,2360.88,debit_card,Amazon
txn009140,289,8,2024-04-27 00:00:00,exchange,246.08,google_pay,Amazon
txn009141,4481,686,2024-06-02 00:00:00,purchase,1090.41,credit_card,Target
txn009142,416,326,2024-09-25 00:00:00,exchange,1086.47,paypal,eBay
txn009143,2862,695,2024-07-22 00:00:00,purchase,2602.44,apple_pay,eBay
txn009144,4496,291,2024-12-12 00:00:00,refund,3757.63,google_pay,Best Buy
txn009145,2549,422,2024-02-09 00:00:00,purchase,2450.72,google_pay,eBay
txn009146,709,105,2024-01-05 00:00:00,refund,1347.23,google_pay,Amazon
txn009147,1005,457,2024-08-12 00:00:00,purchase,307.36,credit_card,Amazon
txn009148,704,248,2024-08-11 00:00:00,exchange,1615.01,debit_card,Walmart
txn009149,2226,338,2024-02-01 00:00:00,exchange,704.01,credit_card,Walmart
txn009150,50,575,2023-09-17 00:00:00,purchase,361.76,debit_card,Best Buy
txn009151,4331,486,2024-09-01 00:00:00,exchange,3016.49,google_pay,Walmart
txn009152,3266,316,2024-11-25 00:00:00,purchase,850.21,credit_card,eBay
txn009153,4682,553,2024-12-29 00:00:00,exchange,306.89,debit_card,Best Buy
txn009154,565,147,2024-09-11 00:00:00,purchase,4007.23,debit_card,Amazon
txn009155,4020,727,2024-12-01 00:00:00,exchange,1495.74,apple_pay,Target
txn009156,2801,131,2024-05-10 00:00:00,exchange,919.75,apple_pay,Target
txn009157,3586,509,2024-04-13 00:00:00,exchange,549.31,google_pay,Best Buy
txn009158,322,381,2024-10-26 00:00:00,exchange,2156.93,apple_pay,eBay
txn009159,2697,679,2024-10-18 00:00:00,refund,3038.97,google_pay,Best Buy
txn009160,3001,86,2023-08-13 00:00:00,exchange,1986.91,apple_pay,Amazon
txn009161,3230,540,2024-11-29 00:00:00,refund,1838.83,debit_card,Amazon
txn009162,2489,743,2024-05-09 00:00:00,exchange,281.55,paypal,eBay
txn009163,3708,26,2024-10-03 00:00:00,exchange,1494.06,credit_card,eBay
txn009164,3241,925,2023-06-15 00:00:00,purchase,380.78,paypal,Walmart
txn009165,1858,157,2024-07-26 00:00:00,purchase,269.4,paypal,Amazon
txn009166,4910,90,2024-09-19 00:00:00,exchange,21.83,google_pay,Target
txn009167,1902,862,2024-12-24 00:00:00,exchange,987.72,credit_card,eBay
txn009168,1672,360,2024-06-16 00:00:00,refund,1305.9,paypal,Amazon
txn009169,4552,466,2024-08-28 00:00:00,refund,432.09,paypal,Amazon
txn009170,2653,957,2024-11-18 00:00:00,exchange,68.03,google_pay,Target
txn009171,1868,874,2024-06-10 00:00:00,exchange,149.23,paypal,Amazon
txn009172,1405,444,2024-12-18 00:00:00,exchange,1740.72,debit_card,Walmart
txn009173,1536,349,2024-03-09 00:00:00,refund,2180.64,debit_card,Target
txn009174,714,355,2024-08-11 00:00:00,exchange,2478.61,google_pay,Best Buy
txn009175,1942,143,2023-10-29 00:00:00,refund,1499.07,paypal,Best Buy
txn009176,1639,448,2024-10-05 00:00:00,purchase,209.84,paypal,Walmart
txn009177,434,8,2024-12-31 00:00:00,refund,2945.02,google_pay,Walmart
txn009178,4593,210,2024-09-28 00:00:00,refund,768.56,google_pay,Target
txn009179,872,360,2024-01-05 00:00:00,exchange,2384.49,apple_pay,Amazon
txn009180,4690,471,2024-11-27 00:00:00,purchase,891.86,debit_card,Target
txn009181,82,764,2023-09-11 00:00:00,exchange,230.18,google_pay,Walmart
txn009182,4308,369,2024-12-24 00:00:00,refund,4913.43,paypal,eBay
txn009183,1533,640,2024-10-27 00:00:00,purchase,1950.22,apple_pay,Target
txn009184,4386,982,2024-09-18 00:00:00,purchase,1065.27,paypal,eBay
txn009185,4414,698,2024-10-02 00:00:00,refund,4600.83,apple_pay,Amazon
txn009186,4009,401,2024-12-14 00:00:00,refund,4798.72,paypal,Walmart
txn009187,395,619,2024-09-22 00:00:00,refund,3705.78,paypal,Walmart
txn009188,3705,625,2024-07-13 00:00:00,refund,2194.19,credit_card,eBay
txn009189,2129,210,2024-09-21 00:00:00,exchange,1448.66,paypal,Best Buy
txn009190,4891,53,2024-12-29 00:00:00,purchase,2377.5,credit_card,eBay
txn009191,840,851,2024-05-08 00:00:00,refund,1258.96,apple_pay,Walmart
txn009192,392,674,2024-03-26 00:00:00,refund,299.48,apple_pay,Amazon
txn009193,4112,360,2024-12-31 00:00:00,exchange,3074.33,paypal,Amazon
txn009194,2056,811,2024-12-14 00:00:00,purchase,2662.92,apple_pay,Amazon
txn009195,4655,975,2023-07-14 00:00:00,purchase,244.5,credit_card,Best Buy
txn009196,2688,831,2024-07-20 00:00:00,refund,86.2,credit_card,Amazon
txn009197,667,265,2024-05-18 00:00:00,exchange,2578.62,debit_card,Walmart
txn009198,2126,653,2023-10-28 00:00:00,refund,1292.25,debit_card,Amazon
txn009199,4371,424,2024-04-18 00:00:00,purchase,1208.61,paypal,Target
txn009200,2593,647,2024-07-09 00:00:00,exchange,107.89,credit_card,Walmart
txn009201,427,822,2024-07-12 00:00:00,purchase,369.04,google_pay,Best Buy
txn009202,3046,650,2023-11-15 00:00:00,refund,1382.95,paypal,Walmart
txn009203,861,333,2024-11-12 00:00:00,purchase,2568.71,credit_card,Best Buy
txn009204,3244,490,2024-04-01 00:00:00,purchase,3668.87,apple_pay,eBay
txn009205,3123,531,2024-09-02 00:00:00,refund,3694.76,debit_card,eBay
txn009206,1869,399,2023-06-28 00:00:00,purchase,3835.59,apple_pay,Best Buy
txn009207,4958,286,2024-11-20 00:00:00,exchange,1673.97,apple_pay,Best Buy
txn009208,80,323,2024-09-24 00:00:00,purchase,2363.2,paypal,Amazon
txn009209,1241,589,2024-08-07 00:00:00,exchange,2378.61,paypal,eBay
txn009210,1420,192,2024-11-27 00:00:00,purchase,479.34,apple_pay,Amazon
txn009211,3889,694,2024-11-22 00:00:00,refund,4055.44,debit_card,Amazon
txn009212,1289,85,2024-07-10 00:00:00,refund,810.1,apple_pay,Walmart
txn009213,2461,84,2024-08-18 00:00:00,exchange,82.5,google_pay,Best Buy
txn009214,3029,293,2023-11-30 00:00:00,exchange,747.64,paypal,Target
txn009215,1079,773,2024-08-11 00:00:00,purchase,435.1,apple_pay,Walmart
txn009216,3998,481,2024-10-02 00:00:00,purchase,196.74,paypal,eBay
txn009217,4701,33,2023-11-25 00:00:00,refund,1130.69,apple_pay,Best Buy
txn009218,2910,505,2024-09-16 00:00:00,purchase,811.57,apple_pay,Target
txn009219,2782,267,2024-12-25 00:00:00,refund,1866.25,google_pay,Amazon
txn009220,3675,292,2024-08-06 00:00:00,purchase,3324.8,paypal,Amazon
txn009221,663,510,2024-10-02 00:00:00,exchange,300.01,apple_pay,Target
txn009222,2699,760,2024-11-02 00:00:00,exchange,1480.41,credit_card,Target
txn009223,3876,983,2024-12-04 00:00:00,refund,2836.41,paypal,Walmart
txn009224,1381,741,2024-01-25 00:00:00,exchange,862.19,apple_pay,Target
txn009225,2844,248,2024-10-27 00:00:00,purchase,3017.72,google_pay,Walmart
txn009226,3160,88,2023-07-09 00:00:00,exchange,1290.07,paypal,eBay
txn009227,792,300,2024-03-31 00:00:00,purchase,1029.24,apple_pay,eBay
txn009228,2664,787,2023-03-30 00:00:00,purchase,467.65,apple_pay,Walmart
txn009229,3890,687,2024-07-05 00:00:00,purchase,243.76,paypal,Target
txn009230,3071,987,2024-11-29 00:00:00,purchase,312.65,debit_card,Best Buy
txn009231,2711,108,2024-11-21 00:00:00,purchase,1173.2,credit_card,eBay
txn009232,1405,444,2024-09-26 00:00:00,refund,1715.94,paypal,eBay
txn009233,3366,435,2024-05-28 00:00:00,refund,58.26,apple_pay,Target
txn009234,3648,202,2024-06-30 00:00:00,exchange,3195.67,apple_pay,Best Buy
txn009235,2726,309,2024-11-02 00:00:00,exchange,3155.12,apple_pay,Walmart
txn009236,2540,872,2024-06-12 00:00:00,refund,3026.83,google_pay,eBay
txn009237,2146,527,2024-10-15 00:00:00,exchange,795.2,apple_pay,Walmart
txn009238,3385,970,2024-09-08 00:00:00,exchange,1725.01,apple_pay,Target
txn009239,4783,605,2024-12-02 00:00:00,exchange,450.06,apple_pay,Best Buy
txn009240,81,995,2024-12-04 00:00:00,refund,1217.6,debit_card,Walmart
txn009241,2897,295,2024-02-25 00:00:00,refund,1590.96,debit_card,Best Buy
txn009242,1332,338,2024-09-28 00:00:00,refund,2936.33,paypal,Best Buy
txn009243,2589,807,2024-11-22 00:00:00,refund,262.52,google_pay,Best Buy
txn009244,2429,747,2024-12-29 00:00:00,purchase,631.83,credit_card,eBay
txn009245,3987,973,2024-03-24 00:00:00,purchase,1806.96,apple_pay,Target
txn009246,124,35,2024-11-10 00:00:00,refund,1589.35,google_pay,Target
txn009247,3016,38,2024-02-06 00:00:00,refund,112.1,paypal,eBay
txn009248,1310,778,2024-08-01 00:00:00,purchase,2387.3,paypal,Amazon
txn009249,1835,581,2024-11-14 00:00:00,refund,600.15,debit_card,Best Buy
txn009250,1739,967,2024-11-08 00:00:00,refund,738.67,google_pay,eBay
txn009251,3993,189,2024-08-04 00:00:00,purchase,3529.87,google_pay,Amazon
txn009252,2074,789,2023-10-21 00:00:00,purchase,1926.4,google_pay,Walmart
txn009253,3060,35,2024-07-16 00:00:00,purchase,1193.56,google_pay,Walmart
txn009254,1755,709,2024-11-26 00:00:00,refund,778.78,google_pay,Best Buy
txn009255,2074,789,2023-11-28 00:00:00,refund,1851.26,credit_card,Target
txn009256,1051,397,2024-11-29 00:00:00,refund,3103.37,debit_card,Amazon
txn009257,4433,477,2024-03-06 00:00:00,exchange,1402.95,paypal,Best Buy
txn009258,1185,606,2024-07-22 00:00:00,purchase,1724.29,credit_card,Walmart
txn009259,3574,714,2024-11-18 00:00:00,purchase,1036.23,apple_pay,Best Buy
txn009260,1518,175,2024-12-28 00:00:00,refund,4040.89,apple_pay,Walmart
txn009261,2696,690,2024-12-24 00:00:00,purchase,1754.78,debit_card,eBay
txn009262,1076,775,2024-10-13 00:00:00,exchange,262.0,credit_card,Target
txn009263,1858,157,2024-04-10 00:00:00,refund,232.14,paypal,Target
txn009264,1570,136,2024-08-17 00:00:00,purchase,702.71,credit_card,Target
txn009265,4592,874,2024-03-31 00:00:00,exchange,1055.82,debit_card,Walmart
txn009266,3467,714,2023-04-06 00:00:00,refund,558.37,credit_card,Target
txn009267,554,519,2023-09-09 00:00:00,refund,4145.67,debit_card,Target
txn009268,3166,827,2024-12-29 00:00:00,refund,668.2,google_pay,Target
txn009269,2321,113,2024-03-10 00:00:00,exchange,3832.94,apple_pay,Target
txn009270,694,117,2024-06-24 00:00:00,exchange,468.04,apple_pay,Best Buy
txn009271,2647,452,2024-12-20 00:00:00,refund,3590.5,debit_card,Best Buy
txn009272,1215,27,2024-12-14 00:00:00,exchange,1715.03,debit_card,Target
txn009273,1735,564,2024-07-29 00:00:00,refund,2674.02,debit_card,Target
txn009274,845,260,2024-04-28 00:00:00,purchase,687.84,credit_card,Amazon
txn009275,1433,828,2023-12-19 00:00:00,exchange,129.66,debit_card,Amazon
txn009276,4943,970,2024-03-02 00:00:00,exchange,1139.07,debit_card,Target
txn009277,4707,407,2024-09-07 00:00:00,purchase,825.55,debit_card,Amazon
txn009278,2890,608,2024-12-20 00:00:00,purchase,2329.71,credit_card,Amazon
txn009279,2476,603,2023-12-10 00:00:00,purchase,2218.6,paypal,Walmart
txn009280,1965,87,2024-08-14 00:00:00,refund,742.14,google_pay,Amazon
txn009281,448,619,2024-10-18 00:00:00,refund,2280.6,apple_pay,Best Buy
txn009282,4623,353,2024-10-18 00:00:00,refund,1724.88,paypal,eBay
txn009283,3442,149,2024-08-24 00:00:00,refund,1805.3,google_pay,Walmart
txn009284,3631,528,2024-12-08 00:00:00,purchase,361.45,credit_card,eBay
txn009285,200,963,2024-03-12 00:00:00,refund,255.32,paypal,Walmart
txn009286,2643,467,2024-09-21 00:00:00,exchange,2665.37,credit_card,Walmart
txn009287,3657,101,2024-04-09 00:00:00,exchange,2686.9,apple_pay,Walmart
txn009288,1427,352,2024-05-31 00:00:00,exchange,3012.13,credit_card,Best Buy
txn009289,4592,874,2024-04-16 00:00:00,refund,957.22,apple_pay,Amazon
txn009290,1686,403,2023-10-31 00:00:00,refund,791.43,apple_pay,Amazon
txn009291,2007,560,2024-08-31 00:00:00,refund,623.86,paypal,Amazon
txn009292,1544,97,2024-11-10 00:00:00,exchange,1059.54,google_pay,Amazon
txn009293,3120,396,2024-09-04 00:00:00,refund,3857.66,credit_card,Walmart
txn009294,829,13,2024-12-02 00:00:00,purchase,549.73,credit_card,Walmart
txn009295,2489,743,2024-11-18 00:00:00,purchase,312.0,debit_card,Best Buy
txn009296,2932,817,2024-12-15 00:00:00,refund,240.3,credit_card,Target
txn009297,2287,730,2024-07-02 00:00:00,exchange,1432.31,debit_card,Target
txn009298,3873,11,2024-09-15 00:00:00,exchange,2207.42,apple_pay,Amazon
txn009299,3583,979,2024-09-21 00:00:00,refund,600.39,paypal,Amazon
txn009300,2245,921,2024-12-14 00:00:00,exchange,649.14,debit_card,Amazon
txn009301,3917,343,2023-06-12 00:00:00,purchase,4359.8,paypal,Best Buy
txn009302,3526,769,2024-04-29 00:00:00,purchase,278.04,debit_card,eBay
txn009303,4206,43,2024-04-07 00:00:00,exchange,1298.25,paypal,eBay
txn009304,3657,101,2024-09-26 00:00:00,refund,2178.75,paypal,eBay
txn009305,227,59,2024-12-31 00:00:00,refund,3302.54,debit_card,Walmart
txn009306,90,714,2024-01-18 00:00:00,exchange,2597.97,google_pay,Target
txn009307,4779,89,2024-07-22 00:00:00,purchase,1960.49,credit_card,Target
txn009308,456,514,2024-11-05 00:00:00,exchange,66.13,credit_card,eBay
txn009309,93,372,2024-04-15 00:00:00,exchange,74.08,credit_card,Walmart
txn009310,825,273,2024-06-30 00:00:00,purchase,2373.31,apple_pay,Target
txn009311,98,620,2024-03-17 00:00:00,exchange,811.91,paypal,eBay
txn009312,369,368,2023-05-04 00:00:00,purchase,1903.41,credit_card,Amazon
txn009313,2625,117,2024-10-05 00:00:00,purchase,1501.17,paypal,Target
txn009314,1755,709,2024-11-30 00:00:00,refund,925.38,paypal,Walmart
txn009315,2740,397,2024-07-21 00:00:00,purchase,543.48,debit_card,Amazon
txn009316,2948,490,2024-06-16 00:00:00,refund,2292.91,credit_card,Target
txn009317,1028,732,2024-04-12 00:00:00,refund,659.8,google_pay,Amazon
txn009318,3011,183,2024-05-25 00:00:00,purchase,910.59,credit_card,Amazon
txn009319,1239,510,2024-11-01 00:00:00,exchange,111.74,credit_card,Amazon
txn009320,1146,715,2024-04-12 00:00:00,exchange,2510.57,debit_card,Amazon
txn009321,132,789,2024-12-16 00:00:00,purchase,281.71,debit_card,Target
txn009322,2804,488,2024-09-28 00:00:00,purchase,2699.81,credit_card,Best Buy
txn009323,4182,443,2024-05-05 00:00:00,exchange,425.81,debit_card,eBay
txn009324,3332,66,2024-06-06 00:00:00,exchange,2309.88,debit_card,Amazon
txn009325,2656,682,2024-11-15 00:00:00,purchase,799.11,apple_pay,Target
txn009326,1883,787,2024-12-13 00:00:00,purchase,2532.31,google_pay,eBay
txn009327,4816,421,2024-08-09 00:00:00,purchase,759.84,credit_card,Best Buy
txn009328,846,329,2024-01-30 00:00:00,exchange,2904.32,paypal,Best Buy
txn009329,1456,958,2024-11-19 00:00:00,exchange,1999.15,debit_card,Target
txn009330,1127,667,2024-12-14 00:00:00,exchange,620.09,debit_card,Amazon
txn009331,2963,100,2024-07-23 00:00:00,refund,1009.4,google_pay,eBay
txn009332,857,731,2024-10-16 00:00:00,purchase,2226.65,apple_pay,Amazon
txn009333,84,785,2023-12-24 00:00:00,purchase,2301.72,debit_card,eBay
txn009334,4672,313,2024-07-06 00:00:00,refund,1092.8,google_pay,Best Buy
txn009335,56,23,2024-10-22 00:00:00,refund,834.18,paypal,Amazon
txn009336,3003,607,2023-06-30 00:00:00,exchange,2554.66,debit_card,Target
txn009337,1816,77,2024-10-07 00:00:00,exchange,809.83,google_pay,Best Buy
txn009338,3706,441,2024-08-04 00:00:00,purchase,711.06,google_pay,Best Buy
txn009339,1319,186,2024-03-02 00:00:00,refund,62.87,google_pay,Amazon
txn009340,2781,385,2024-04-28 00:00:00,purchase,460.17,apple_pay,Walmart
txn009341,3462,817,2024-11-18 00:00:00,purchase,394.45,apple_pay,eBay
txn009342,1400,716,2024-10-11 00:00:00,purchase,1358.21,debit_card,Best Buy
txn009343,4385,68,2024-12-05 00:00:00,purchase,136.41,paypal,Amazon
txn009344,4735,155,2024-12-09 00:00:00,refund,907.55,debit_card,Target
txn009345,4202,996,2024-01-10 00:00:00,refund,1580.49,apple_pay,Target
txn009346,4170,414,2024-11-25 00:00:00,exchange,811.15,debit_card,Best Buy
txn009347,3029,293,2023-12-08 00:00:00,refund,817.43,debit_card,Walmart
txn009348,2779,651,2024-01-28 00:00:00,purchase,2631.98,credit_card,Best Buy
txn009349,4126,821,2024-12-14 00:00:00,refund,95.21,debit_card,eBay
txn009350,173,201,2024-12-24 00:00:00,exchange,861.53,paypal,Walmart
txn009351,876,24,2024-03-27 00:00:00,purchase,2243.98,google_pay,Amazon
txn009352,780,768,2023-05-13 00:00:00,purchase,1304.49,debit_card,eBay
txn009353,1591,886,2024-07-14 00:00:00,refund,1314.61,debit_card,Walmart
txn009354,4367,967,2024-02-10 00:00:00,purchase,2829.38,debit_card,Best Buy
txn009355,4691,502,2024-04-15 00:00:00,purchase,350.68,google_pay,Target
txn009356,2241,271,2024-08-06 00:00:00,exchange,727.61,debit_card,eBay
txn009357,300,966,2024-01-23 00:00:00,exchange,553.74,credit_card,Walmart
txn009358,404,343,2024-12-02 00:00:00,purchase,1435.64,paypal,eBay
txn009359,4206,43,2024-09-20 00:00:00,purchase,1043.75,debit_card,Target
txn009360,2628,886,2024-08-10 00:00:00,exchange,1926.13,paypal,Best Buy
txn009361,2001,507,2024-12-31 00:00:00,exchange,4045.66,google_pay,Amazon
txn009362,3469,123,2024-04-01 00:00:00,refund,1939.8,paypal,Target
txn009363,953,655,2024-06-17 00:00:00,purchase,613.32,debit_card,Target
txn009364,2413,545,2024-10-13 00:00:00,refund,1001.1,google_pay,Walmart
txn009365,2566,566,2024-08-01 00:00:00,exchange,2414.89,apple_pay,Amazon
txn009366,2329,149,2023-06-11 00:00:00,refund,117.86,apple_pay,Amazon
txn009367,4863,323,2024-12-10 00:00:00,exchange,1201.16,apple_pay,Best Buy
txn009368,3694,414,2023-10-26 00:00:00,purchase,2025.17,apple_pay,Amazon
txn009369,4417,419,2024-04-24 00:00:00,exchange,337.26,debit_card,Best Buy
txn009370,2171,854,2024-06-18 00:00:00,refund,1717.6,debit_card,Target
txn009371,4702,851,2024-01-25 00:00:00,purchase,3087.63,paypal,Target
txn009372,1916,723,2023-10-13 00:00:00,refund,260.23,paypal,Best Buy
txn009373,2149,374,2024-07-29 00:00:00,purchase,953.79,google_pay,Walmart
txn009374,2166,402,2024-04-05 00:00:00,refund,1594.57,paypal,Amazon
txn009375,521,617,2023-11-25 00:00:00,purchase,1891.31,paypal,Amazon
txn009376,807,448,2024-07-17 00:00:00,purchase,509.32,google_pay,Amazon
txn009377,2314,726,2024-07-06 00:00:00,refund,3578.99,paypal,eBay
txn009378,475,624,2024-11-18 00:00:00,exchange,946.24,debit_card,Walmart
txn009379,451,317,2024-10-28 00:00:00,purchase,888.17,apple_pay,eBay
txn009380,3563,71,2024-09-14 00:00:00,exchange,1282.31,apple_pay,Best Buy
txn009381,2739,404,2024-12-03 00:00:00,refund,4984.18,apple_pay,Walmart
txn009382,4686,427,2024-01-31 00:00:00,refund,43.44,paypal,Amazon
txn009383,1878,875,2024-07-03 00:00:00,refund,2241.12,debit_card,Walmart
txn009384,1750,575,2024-07-30 00:00:00,refund,963.94,google_pay,Amazon
txn009385,2147,303,2023-08-11 00:00:00,purchase,616.39,debit_card,Best Buy
txn009386,348,564,2024-11-05 00:00:00,purchase,3045.72,paypal,eBay
txn009387,2616,337,2024-10-29 00:00:00,refund,513.39,credit_card,Walmart
txn009388,882,95,2023-10-30 00:00:00,exchange,2282.85,apple_pay,Target
txn009389,4184,952,2024-12-25 00:00:00,purchase,1091.39,apple_pay,Target
txn009390,1849,505,2024-12-20 00:00:00,purchase,2121.66,paypal,Best Buy
txn009391,4603,318,2024-09-13 00:00:00,exchange,1645.98,google_pay,eBay
txn009392,331,379,2024-08-05 00:00:00,refund,915.99,apple_pay,Best Buy
txn009393,1746,546,2024-02-11 00:00:00,refund,695.24,paypal,Walmart
txn009394,178,664,2024-05-27 00:00:00,purchase,5483.97,apple_pay,Walmart
txn009395,2011,242,2024-12-16 00:00:00,purchase,1813.16,apple_pay,Walmart
txn009396,4266,671,2024-09-12 00:00:00,refund,2385.44,debit_card,Amazon
txn009397,3810,67,2023-12-21 00:00:00,exchange,968.15,google_pay,Best Buy
txn009398,697,709,2023-02-22 00:00:00,exchange,188.65,paypal,eBay
txn009399,3812,719,2024-02-09 00:00:00,refund,335.08,debit_card,Walmart
txn009400,1479,421,2024-10-30 00:00:00,exchange,5176.24,apple_pay,Best Buy
txn009401,4039,834,2023-11-17 00:00:00,refund,1968.19,apple_pay,Walmart
txn009402,4097,6,2024-02-20 00:00:00,refund,157.49,debit_card,eBay
txn009403,2563,976,2024-05-19 00:00:00,exchange,5167.03,debit_card,eBay
txn009404,553,289,2024-08-13 00:00:00,purchase,27.06,apple_pay,Walmart
txn009405,316,37,2024-12-27 00:00:00,exchange,1268.76,apple_pay,eBay
txn009406,4472,914,2024-11-06 00:00:00,exchange,1071.93,google_pay,Walmart
txn009407,2302,946,2024-08-23 00:00:00,purchase,2502.52,debit_card,Target
txn009408,2251,966,2024-12-30 00:00:00,exchange,2706.21,credit_card,Best Buy
txn009409,3407,599,2024-11-10 00:00:00,exchange,214.5,google_pay,Best Buy
txn009410,3327,852,2024-08-15 00:00:00,exchange,628.83,debit_card,Walmart
txn009411,3882,301,2024-04-21 00:00:00,refund,1765.86,google_pay,eBay
txn009412,1757,379,2023-03-12 00:00:00,exchange,2749.32,google_pay,Best Buy
txn009413,3654,748,2024-04-27 00:00:00,refund,795.96,apple_pay,Amazon
txn009414,3366,435,2024-09-02 00:00:00,exchange,60.44,debit_card,eBay
txn009415,2671,303,2024-05-20 00:00:00,refund,3016.14,paypal,Target
txn009416,4942,495,2024-09-20 00:00:00,purchase,415.87,credit_card,Best Buy
txn009417,609,209,2024-12-13 00:00:00,exchange,233.81,apple_pay,eBay
txn009418,4269,407,2024-12-13 00:00:00,refund,4313.03,paypal,eBay
txn009419,1586,118,2024-05-25 00:00:00,refund,3817.32,debit_card,Best Buy
txn009420,4815,52,2024-11-03 00:00:00,purchase,1034.18,credit_card,Best Buy
txn009421,2855,711,2024-08-20 00:00:00,refund,1504.2,google_pay,Target
txn009422,4220,309,2024-11-22 00:00:00,refund,1895.38,apple_pay,Walmart
txn009423,2160,429,2024-11-16 00:00:00,exchange,1024.2,paypal,eBay
txn009424,980,879,2023-11-05 00:00:00,exchange,2311.45,credit_card,Amazon
txn009425,2037,200,2023-11-17 00:00:00,refund,4663.43,debit_card,eBay
txn009426,4811,722,2024-01-17 00:00:00,purchase,1648.71,apple_pay,eBay
txn009427,687,858,2024-04-22 00:00:00,purchase,404.9,google_pay,Amazon
txn009428,2861,484,2024-12-19 00:00:00,refund,590.55,apple_pay,Target
txn009429,2937,145,2024-05-08 00:00:00,refund,3287.99,apple_pay,Best Buy
txn009430,1423,888,2024-12-15 00:00:00,purchase,2136.31,google_pay,Best Buy
txn009431,897,210,2024-10-09 00:00:00,purchase,2544.0,apple_pay,Best Buy
txn009432,1128,363,2024-12-31 00:00:00,refund,674.79,google_pay,Best Buy
txn009433,4264,777,2023-05-24 00:00:00,refund,2075.91,credit_card,Amazon
txn009434,2878,295,2024-09-02 00:00:00,purchase,1126.8,paypal,Amazon
txn009435,778,111,2024-09-28 00:00:00,exchange,2385.53,apple_pay,Target
txn009436,2724,621,2024-08-15 00:00:00,purchase,921.04,debit_card,Best Buy
txn009437,393,67,2024-12-25 00:00:00,exchange,874.33,paypal,Amazon
txn009438,4404,645,2023-08-05 00:00:00,purchase,479.96,paypal,eBay
txn009439,4429,758,2024-11-25 00:00:00,exchange,161.12,debit_card,Amazon
txn009440,4976,862,2023-10-26 00:00:00,refund,1907.33,debit_card,Target
txn009441,1860,599,2024-03-12 00:00:00,exchange,2581.94,credit_card,Walmart
txn009442,2926,811,2024-12-13 00:00:00,refund,1434.13,credit_card,Target
txn009443,3577,991,2024-12-23 00:00:00,exchange,411.5,paypal,Target
txn009444,3502,30,2024-12-08 00:00:00,refund,3428.64,debit_card,Best Buy
txn009445,1462,268,2023-12-04 00:00:00,purchase,1300.79,apple_pay,eBay
txn009446,3544,791,2024-10-08 00:00:00,refund,685.82,apple_pay,eBay
txn009447,3277,273,2024-12-15 00:00:00,exchange,2250.85,credit_card,Target
txn009448,2626,965,2023-10-16 00:00:00,refund,1524.22,credit_card,Best Buy
txn009449,4522,757,2024-08-20 00:00:00,purchase,1698.42,credit_card,Amazon
txn009450,1334,31,2023-07-03 00:00:00,refund,2012.32,credit_card,eBay
txn009451,4626,252,2024-11-13 00:00:00,purchase,1350.92,paypal,Walmart
txn009452,2824,832,2024-12-01 00:00:00,purchase,263.37,apple_pay,Walmart
txn009453,4852,836,2024-07-08 00:00:00,refund,223.41,debit_card,Best Buy
txn009454,4824,979,2024-02-02 00:00:00,refund,1262.4,debit_card,Target
txn009455,3008,204,2023-10-05 00:00:00,exchange,90.2,debit_card,Target
txn009456,4790,522,2024-08-13 00:00:00,purchase,1637.27,apple_pay,Target
txn009457,3395,861,2024-12-18 00:00:00,purchase,1828.42,google_pay,eBay
txn009458,4544,349,2024-10-02 00:00:00,exchange,299.24,paypal,Target
txn009459,3971,97,2024-11-02 00:00:00,refund,837.94,credit_card,Amazon
txn009460,4338,168,2024-08-17 00:00:00,refund,2786.2,credit_card,Amazon
txn009461,3386,556,2024-12-21 00:00:00,refund,4107.83,apple_pay,eBay
txn009462,1925,499,2024-01-24 00:00:00,purchase,448.58,google_pay,Walmart
txn009463,2962,217,2024-12-03 00:00:00,exchange,1321.32,credit_card,Best Buy
txn009464,4781,579,2023-10-24 00:00:00,purchase,3281.26,paypal,Amazon
txn009465,4145,106,2023-08-16 00:00:00,exchange,3120.37,paypal,Amazon
txn009466,2560,548,2024-11-10 00:00:00,exchange,2544.86,apple_pay,Amazon
txn009467,3925,471,2024-02-16 00:00:00,purchase,1324.2,paypal,Best Buy
txn009468,4215,99,2024-09-21 00:00:00,purchase,3216.97,paypal,Amazon
txn009469,3525,522,2024-01-19 00:00:00,exchange,1129.57,debit_card,Walmart
txn009470,3628,523,2024-10-28 00:00:00,exchange,107.0,google_pay,Best Buy
txn009471,2326,60,2023-10-02 00:00:00,exchange,1572.27,apple_pay,Best Buy
txn009472,1464,705,2024-01-11 00:00:00,purchase,405.21,debit_card,eBay
txn009473,1566,606,2024-07-15 00:00:00,refund,317.69,credit_card,Best Buy
txn009474,1424,769,2024-12-28 00:00:00,purchase,1873.82,google_pay,Amazon
txn009475,4788,733,2024-03-29 00:00:00,exchange,2977.2,debit_card,Target
txn009476,1808,700,2024-12-23 00:00:00,purchase,1104.15,google_pay,Best Buy
txn009477,1446,718,2023-10-06 00:00:00,exchange,3028.03,paypal,Amazon
txn009478,3040,328,2024-01-18 00:00:00,exchange,2055.21,debit_card,Target
txn009479,400,412,2023-08-04 00:00:00,refund,386.32,apple_pay,Walmart
