event_id,user_id,event_timestamp,event_type,page_url,session_id,region
evt018299,573,2024-06-13 00:00:00,login,/products,session_3788,west
evt018300,840,2023-06-05 00:00:00,login,/profile,session_416,east
evt018301,819,2023-07-02 00:00:00,login,/profile,session_1920,south
evt018302,888,2024-06-21 00:00:00,login,/profile,session_1040,north
evt018303,139,2023-07-18 00:00:00,click,/home,session_1869,west
evt018304,360,2024-07-05 00:00:00,login,/home,session_2651,south
evt018305,383,2024-03-02 00:00:00,purchase,/profile,session_1710,east
evt018306,630,2023-02-17 00:00:00,add_to_cart,/products,session_2205,south
evt018307,266,2024-03-13 00:00:00,purchase,/profile,session_2136,north
evt018308,657,2023-07-13 00:00:00,purchase,/profile,session_1567,west
evt018309,834,2024-04-04 00:00:00,click,/products,session_4369,south
evt018310,576,2024-02-28 00:00:00,search,/checkout,session_4076,south
evt018311,224,2023-11-24 00:00:00,pageview,/products,session_995,north
evt018312,801,2023-01-04 00:00:00,pageview,/profile,session_4408,east
evt018313,576,2023-04-29 00:00:00,search,/products,session_4060,south
evt018314,98,2023-08-21 00:00:00,add_to_cart,/profile,session_3712,north
evt018315,78,2023-11-21 00:00:00,add_to_cart,/checkout,session_4339,south
evt018316,517,2023-04-06 00:00:00,search,/home,session_510,east
evt018317,191,2024-06-05 00:00:00,login,/home,session_464,south
evt018318,486,2023-12-10 00:00:00,search,/products,session_2799,south
evt018319,481,2024-11-17 00:00:00,add_to_cart,/cart,session_2892,west
evt018320,597,2023-06-06 00:00:00,click,/home,session_3786,north
evt018321,712,2024-03-08 00:00:00,click,/cart,session_1851,north
evt018322,939,2023-07-03 00:00:00,purchase,/home,session_1442,west
evt018323,996,2023-06-28 00:00:00,pageview,/cart,session_2436,west
evt018324,216,2023-06-05 00:00:00,pageview,/checkout,session_2542,south
evt018325,115,2023-11-12 00:00:00,add_to_cart,/products,session_4742,west
evt018326,958,2023-03-03 00:00:00,add_to_cart,/home,session_2262,south
evt018327,321,2024-12-08 00:00:00,pageview,/checkout,session_156,west
evt018328,838,2024-02-24 00:00:00,add_to_cart,/products,session_3997,west
evt018329,829,2024-04-06 00:00:00,click,/cart,session_1687,south
evt018330,659,2024-06-03 00:00:00,purchase,/cart,session_1410,west
evt018331,777,2023-07-05 00:00:00,pageview,/home,session_264,west
evt018332,255,2024-09-25 00:00:00,click,/home,session_2346,west
evt018333,85,2023-06-30 00:00:00,add_to_cart,/checkout,session_1622,south
evt018334,949,2023-06-15 00:00:00,add_to_cart,/products,session_4095,south
evt018335,996,2023-08-26 00:00:00,click,/cart,session_608,west
evt018336,100,2024-03-27 00:00:00,click,/products,session_1581,west
evt018337,418,2023-10-20 00:00:00,search,/products,session_1468,west
evt018338,525,2023-08-29 00:00:00,pageview,/profile,session_1577,north
evt018339,306,2023-12-16 00:00:00,click,/checkout,session_438,east
evt018340,383,2024-12-07 00:00:00,search,/products,session_1853,east
evt018341,656,2023-04-06 00:00:00,pageview,/profile,session_2873,north
evt018342,482,2023-03-18 00:00:00,purchase,/products,session_4419,south
evt018343,381,2024-04-17 00:00:00,search,/cart,session_1548,west
evt018344,797,2023-10-19 00:00:00,purchase,/products,session_2524,east
evt018345,14,2023-07-31 00:00:00,search,/profile,session_962,south
evt018346,153,2024-10-17 00:00:00,pageview,/cart,session_2853,east
evt018347,91,2023-10-23 00:00:00,click,/products,session_3164,north
evt018348,126,2023-08-06 00:00:00,pageview,/home,session_2621,north
evt018349,524,2024-05-03 00:00:00,pageview,/products,session_3586,west
evt018350,828,2024-02-13 00:00:00,search,/cart,session_4660,east
evt018351,133,2024-03-11 00:00:00,login,/cart,session_2858,north
evt018352,844,2023-05-13 00:00:00,search,/home,session_2945,west
evt018353,717,2024-10-02 00:00:00,search,/home,session_4899,south
evt018354,324,2023-06-13 00:00:00,pageview,/products,session_139,south
evt018355,430,2024-08-25 00:00:00,click,/profile,session_4416,north
evt018356,337,2024-01-23 00:00:00,search,/home,session_1200,west
evt018357,313,2023-03-29 00:00:00,click,/cart,session_3985,west
evt018358,902,2024-07-18 00:00:00,login,/home,session_591,south
evt018359,997,2024-05-27 00:00:00,click,/profile,session_2393,west
evt018360,562,2024-01-19 00:00:00,click,/home,session_3338,east
evt018361,736,2023-03-13 00:00:00,login,/home,session_1143,north
evt018362,962,2023-10-19 00:00:00,search,/checkout,session_2605,north
evt018363,180,2023-10-09 00:00:00,click,/products,session_4546,north
evt018364,962,2024-03-19 00:00:00,search,/checkout,session_2085,north
evt018365,225,2023-07-30 00:00:00,add_to_cart,/home,session_221,south
evt018366,532,2024-03-21 00:00:00,click,/products,session_648,west
evt018367,205,2024-01-13 00:00:00,click,/home,session_2171,west
evt018368,756,2024-12-19 00:00:00,add_to_cart,/products,session_313,east
evt018369,378,2024-04-23 00:00:00,search,/cart,session_231,north
evt018370,981,2024-01-06 00:00:00,pageview,/products,session_2742,north
evt018371,186,2023-07-24 00:00:00,add_to_cart,/checkout,session_2691,west
evt018372,700,2024-10-28 00:00:00,pageview,/home,session_190,west
evt018373,630,2024-09-05 00:00:00,add_to_cart,/home,session_1521,south
evt018374,640,2024-03-22 00:00:00,purchase,/home,session_854,east
evt018375,169,2023-07-10 00:00:00,click,/home,session_2886,north
evt018376,754,2023-03-13 00:00:00,search,/home,session_4674,east
evt018377,511,2023-02-14 00:00:00,purchase,/home,session_2765,east
evt018378,472,2024-04-19 00:00:00,purchase,/profile,session_2312,west
evt018379,177,2024-08-02 00:00:00,purchase,/profile,session_4660,west
evt018380,259,2023-09-30 00:00:00,login,/products,session_3609,north
evt018381,449,2024-01-03 00:00:00,login,/products,session_546,south
evt018382,818,2023-03-12 00:00:00,click,/checkout,session_4370,north
evt018383,67,2024-09-26 00:00:00,pageview,/products,session_2413,south
evt018384,584,2023-07-24 00:00:00,search,/profile,session_1262,west
evt018385,284,2024-09-17 00:00:00,pageview,/profile,session_2803,west
evt018386,307,2023-01-05 00:00:00,purchase,/home,session_2736,south
evt018387,868,2024-11-28 00:00:00,click,/home,session_1839,south
evt018388,475,2023-07-02 00:00:00,login,/profile,session_2818,west
evt018389,453,2024-11-26 00:00:00,search,/checkout,session_2338,west
evt018390,668,2024-03-21 00:00:00,purchase,/checkout,session_906,south
evt018391,677,2023-03-21 00:00:00,click,/checkout,session_1875,west
evt018392,556,2023-08-04 00:00:00,search,/profile,session_2015,south
evt018393,24,2023-01-19 00:00:00,add_to_cart,/checkout,session_2485,south
evt018394,138,2024-01-28 00:00:00,add_to_cart,/checkout,session_3575,north
evt018395,959,2023-03-16 00:00:00,search,/profile,session_3795,east
evt018396,27,2024-06-13 00:00:00,login,/home,session_3368,west
evt018397,698,2023-11-27 00:00:00,pageview,/checkout,session_3232,north
evt018398,584,2024-02-23 00:00:00,click,/home,session_4058,west
evt018399,34,2023-02-15 00:00:00,pageview,/checkout,session_1543,north
evt018400,364,2023-12-08 00:00:00,purchase,/profile,session_2864,south
evt018401,656,2024-08-24 00:00:00,click,/products,session_4719,north
evt018402,193,2023-10-01 00:00:00,login,/checkout,session_4967,north
evt018403,315,2023-06-14 00:00:00,click,/profile,session_3801,west
evt018404,283,2024-03-19 00:00:00,click,/profile,session_3179,south
evt018405,94,2024-07-02 00:00:00,search,/profile,session_4537,west
evt018406,425,2024-10-09 00:00:00,search,/checkout,session_4700,west
evt018407,2,2023-05-06 00:00:00,pageview,/cart,session_1664,south
evt018408,265,2023-10-25 00:00:00,click,/home,session_3746,north
evt018409,151,2023-08-05 00:00:00,purchase,/home,session_2505,north
evt018410,784,2023-08-06 00:00:00,purchase,/products,session_2390,south
evt018411,192,2023-12-20 00:00:00,add_to_cart,/profile,session_1185,south
evt018412,803,2024-08-06 00:00:00,pageview,/profile,session_2025,west
evt018413,165,2023-10-07 00:00:00,login,/home,session_3596,west
evt018414,10,2023-06-26 00:00:00,click,/profile,session_2131,west
evt018415,323,2024-04-25 00:00:00,add_to_cart,/checkout,session_3630,south
evt018416,292,2024-11-05 00:00:00,add_to_cart,/products,session_1265,south
evt018417,855,2024-07-30 00:00:00,add_to_cart,/checkout,session_3718,south
evt018418,8,2023-09-03 00:00:00,login,/checkout,session_3270,north
evt018419,568,2024-04-14 00:00:00,login,/products,session_2878,south
evt018420,652,2024-04-28 00:00:00,pageview,/products,session_4951,north
evt018421,51,2024-01-22 00:00:00,login,/cart,session_2501,east
evt018422,778,2023-10-07 00:00:00,search,/checkout,session_2530,south
evt018423,709,2024-12-18 00:00:00,add_to_cart,/products,session_2686,north
evt018424,79,2023-11-08 00:00:00,purchase,/checkout,session_4827,north
evt018425,107,2023-02-14 00:00:00,login,/home,session_4195,east
evt018426,726,2023-11-21 00:00:00,login,/cart,session_346,west
evt018427,962,2024-05-29 00:00:00,search,/cart,session_3880,north
evt018428,539,2023-10-19 00:00:00,click,/checkout,session_1938,east
evt018429,701,2023-01-07 00:00:00,add_to_cart,/profile,session_2338,south
evt018430,389,2024-01-22 00:00:00,purchase,/home,session_1031,north
evt018431,862,2023-03-04 00:00:00,add_to_cart,/profile,session_4228,south
evt018432,18,2024-04-07 00:00:00,search,/home,session_3208,west
evt018433,251,2024-10-25 00:00:00,login,/cart,session_4463,south
evt018434,748,2024-03-03 00:00:00,search,/checkout,session_4511,east
evt018435,711,2024-06-08 00:00:00,add_to_cart,/checkout,session_700,south
evt018436,944,2024-07-31 00:00:00,purchase,/products,session_3516,west
evt018437,399,2023-07-23 00:00:00,pageview,/profile,session_2428,south
evt018438,823,2023-05-12 00:00:00,search,/home,session_1906,north
evt018439,174,2024-07-25 00:00:00,login,/checkout,session_267,south
evt018440,503,2023-05-06 00:00:00,pageview,/home,session_1350,west
evt018441,909,2024-11-10 00:00:00,purchase,/products,session_3222,east
evt018442,997,2023-04-13 00:00:00,add_to_cart,/home,session_1504,west
evt018443,771,2023-09-28 00:00:00,login,/checkout,session_3455,east
evt018444,84,2024-04-16 00:00:00,click,/checkout,session_4882,north
evt018445,408,2023-04-19 00:00:00,add_to_cart,/checkout,session_682,east
evt018446,180,2023-08-15 00:00:00,pageview,/profile,session_4336,north
evt018447,696,2024-12-05 00:00:00,add_to_cart,/checkout,session_277,south
evt018448,327,2023-10-05 00:00:00,add_to_cart,/home,session_3405,east
evt018449,975,2023-01-08 00:00:00,add_to_cart,/products,session_4074,south
evt018450,194,2023-11-21 00:00:00,purchase,/home,session_3303,west
evt018451,634,2024-07-09 00:00:00,search,/products,session_2061,east
evt018452,137,2023-01-11 00:00:00,add_to_cart,/checkout,session_3824,north
evt018453,700,2024-06-18 00:00:00,add_to_cart,/cart,session_4404,west
evt018454,539,2024-11-05 00:00:00,search,/checkout,session_1019,east
evt018455,516,2024-08-19 00:00:00,pageview,/profile,session_2116,west
evt018456,120,2023-05-12 00:00:00,click,/profile,session_3260,west
evt018457,438,2023-06-13 00:00:00,login,/checkout,session_3127,north
evt018458,580,2024-04-23 00:00:00,add_to_cart,/products,session_4718,north
evt018459,68,2023-01-09 00:00:00,add_to_cart,/cart,session_1525,west
evt018460,785,2023-09-01 00:00:00,pageview,/profile,session_3415,west
evt018461,870,2023-04-19 00:00:00,purchase,/home,session_3948,west
evt018462,592,2023-10-06 00:00:00,search,/profile,session_1589,south
evt018463,727,2023-10-11 00:00:00,pageview,/home,session_4759,north
evt018464,414,2024-10-10 00:00:00,pageview,/profile,session_2629,south
evt018465,122,2024-01-12 00:00:00,pageview,/home,session_4090,south
evt018466,277,2024-01-15 00:00:00,login,/cart,session_1327,west
evt018467,460,2024-02-14 00:00:00,add_to_cart,/profile,session_2321,east
evt018468,168,2024-11-01 00:00:00,click,/products,session_3144,east
evt018469,992,2023-11-23 00:00:00,pageview,/cart,session_4715,north
evt018470,174,2023-12-26 00:00:00,login,/profile,session_2622,south
evt018471,273,2024-03-08 00:00:00,click,/products,session_1609,east
evt018472,193,2024-06-01 00:00:00,click,/cart,session_4423,north
evt018473,236,2023-03-31 00:00:00,login,/checkout,session_4059,north
evt018474,578,2023-08-22 00:00:00,search,/home,session_4847,south
evt018475,2,2024-05-06 00:00:00,purchase,/home,session_2074,south
evt018476,9,2023-08-16 00:00:00,login,/cart,session_4234,south
evt018477,806,2023-07-17 00:00:00,login,/cart,session_4889,west
evt018478,422,2024-08-30 00:00:00,search,/cart,session_2570,east
evt018479,930,2023-11-18 00:00:00,search,/profile,session_2801,east
evt018480,997,2023-11-07 00:00:00,pageview,/checkout,session_2977,west
evt018481,511,2024-10-01 00:00:00,search,/home,session_2800,east
evt018482,248,2023-10-24 00:00:00,purchase,/checkout,session_4029,west
evt018483,94,2024-09-10 00:00:00,login,/cart,session_839,west
evt018484,826,2023-02-24 00:00:00,add_to_cart,/home,session_3492,south
evt018485,522,2023-09-12 00:00:00,click,/products,session_70,north
evt018486,386,2024-03-26 00:00:00,search,/home,session_3614,north
evt018487,112,2024-02-09 00:00:00,add_to_cart,/checkout,session_4207,north
evt018488,441,2024-03-16 00:00:00,search,/home,session_2209,west
evt018489,472,2023-11-01 00:00:00,pageview,/checkout,session_4974,west
evt018490,232,2023-02-19 00:00:00,add_to_cart,/products,session_3764,west
evt018491,95,2023-07-29 00:00:00,purchase,/cart,session_146,north
evt018492,912,2024-10-07 00:00:00,purchase,/cart,session_2788,west
evt018493,671,2024-04-14 00:00:00,add_to_cart,/profile,session_286,south
evt018494,360,2023-11-27 00:00:00,pageview,/cart,session_1763,south
evt018495,578,2024-01-18 00:00:00,click,/home,session_148,south
evt018496,230,2023-03-22 00:00:00,click,/products,session_4368,east
evt018497,572,2024-06-09 00:00:00,purchase,/checkout,session_4765,east
evt018498,350,2023-07-07 00:00:00,search,/home,session_3617,south
evt018499,138,2023-03-30 00:00:00,add_to_cart,/checkout,session_3488,north
evt018500,58,2024-12-16 00:00:00,login,/cart,session_2066,west
evt018501,861,2024-06-04 00:00:00,click,/home,session_4406,west
evt018502,132,2023-02-05 00:00:00,pageview,/products,session_3846,north
evt018503,348,2023-05-03 00:00:00,purchase,/cart,session_961,east
evt018504,772,2023-07-18 00:00:00,add_to_cart,/profile,session_3290,east
evt018505,548,2024-01-27 00:00:00,purchase,/home,session_2671,east
evt018506,695,2023-02-23 00:00:00,search,/products,session_1453,north
evt018507,475,2024-08-05 00:00:00,search,/products,session_4285,west
evt018508,879,2023-09-22 00:00:00,pageview,/checkout,session_4915,east
evt018509,741,2024-12-07 00:00:00,add_to_cart,/profile,session_3623,west
evt018510,960,2023-09-14 00:00:00,login,/home,session_4453,north
evt018511,344,2024-02-28 00:00:00,login,/profile,session_3940,east
evt018512,633,2024-06-10 00:00:00,pageview,/cart,session_4859,east
evt018513,561,2024-03-25 00:00:00,search,/checkout,session_4163,south
evt018514,734,2024-05-05 00:00:00,login,/checkout,session_2608,north
evt018515,9,2024-04-13 00:00:00,add_to_cart,/cart,session_4075,south
evt018516,849,2024-08-24 00:00:00,pageview,/home,session_774,west
evt018517,537,2024-10-31 00:00:00,search,/home,session_2058,north
evt018518,799,2023-01-27 00:00:00,purchase,/profile,session_3663,west
evt018519,660,2023-09-12 00:00:00,search,/products,session_4525,east
evt018520,460,2024-07-27 00:00:00,pageview,/checkout,session_3325,east
evt018521,137,2023-11-09 00:00:00,login,/profile,session_3755,north
evt018522,886,2024-02-22 00:00:00,purchase,/home,session_4575,east
evt018523,790,2023-09-03 00:00:00,click,/home,session_586,west
evt018524,372,2023-07-11 00:00:00,add_to_cart,/profile,session_363,south
evt018525,465,2023-07-16 00:00:00,add_to_cart,/checkout,session_2158,south
evt018526,917,2023-02-18 00:00:00,login,/profile,session_3475,east
evt018527,14,2023-04-28 00:00:00,add_to_cart,/home,session_3362,south
evt018528,540,2023-07-16 00:00:00,search,/profile,session_2149,east
evt018529,313,2023-04-29 00:00:00,pageview,/checkout,session_550,west
evt018530,246,2024-06-11 00:00:00,login,/checkout,session_481,east
evt018531,406,2024-10-31 00:00:00,search,/cart,session_2059,north
evt018532,558,2024-12-04 00:00:00,add_to_cart,/cart,session_3904,south
evt018533,879,2023-02-27 00:00:00,purchase,/checkout,session_4120,east
evt018534,6,2023-08-04 00:00:00,add_to_cart,/products,session_244,west
evt018535,861,2023-01-19 00:00:00,login,/home,session_2505,west
evt018536,488,2023-08-28 00:00:00,click,/profile,session_927,north
evt018537,949,2024-10-09 00:00:00,purchase,/checkout,session_2103,south
evt018538,889,2024-12-27 00:00:00,click,/products,session_1667,south
evt018539,721,2023-01-27 00:00:00,login,/checkout,session_1356,east
evt018540,205,2024-03-18 00:00:00,search,/home,session_1239,west
evt018541,17,2023-11-11 00:00:00,purchase,/products,session_2919,west
evt018542,343,2024-07-02 00:00:00,pageview,/checkout,session_1279,south
evt018543,685,2023-07-28 00:00:00,pageview,/home,session_3581,west
evt018544,923,2023-10-15 00:00:00,click,/checkout,session_3911,east
evt018545,52,2024-05-13 00:00:00,click,/checkout,session_4518,south
evt018546,220,2024-02-02 00:00:00,click,/home,session_2749,south
evt018547,779,2023-07-27 00:00:00,click,/home,session_1635,south
evt018548,453,2024-09-06 00:00:00,click,/home,session_329,west
evt018549,730,2023-12-06 00:00:00,click,/profile,session_1326,south
evt018550,479,2023-03-23 00:00:00,pageview,/products,session_3751,east
evt018551,261,2023-01-01 00:00:00,login,/home,session_3230,west
evt018552,787,2023-06-27 00:00:00,pageview,/checkout,session_4710,north
evt018553,792,2023-07-31 00:00:00,purchase,/products,session_3121,south
evt018554,789,2023-11-04 00:00:00,purchase,/checkout,session_4275,north
evt018555,960,2023-02-10 00:00:00,search,/products,session_1666,north
evt018556,594,2023-09-16 00:00:00,purchase,/products,session_3003,north
evt018557,490,2024-01-14 00:00:00,search,/profile,session_3423,south
evt018558,577,2023-03-09 00:00:00,click,/cart,session_1538,east
evt018559,71,2023-08-17 00:00:00,purchase,/home,session_338,north
evt018560,101,2024-04-24 00:00:00,click,/cart,session_2464,north
evt018561,558,2023-02-02 00:00:00,click,/checkout,session_3059,south
evt018562,201,2023-08-12 00:00:00,search,/home,session_4234,south
evt018563,15,2024-09-13 00:00:00,add_to_cart,/profile,session_2212,west
evt018564,915,2023-03-16 00:00:00,login,/cart,session_307,east
evt018565,263,2024-08-02 00:00:00,purchase,/profile,session_370,south
evt018566,76,2024-08-13 00:00:00,search,/cart,session_4199,south
evt018567,993,2023-12-18 00:00:00,pageview,/cart,session_1356,north
evt018568,660,2023-06-28 00:00:00,add_to_cart,/products,session_2067,east
evt018569,453,2023-02-06 00:00:00,click,/checkout,session_589,west
evt018570,837,2024-02-04 00:00:00,click,/products,session_4773,east
evt018571,665,2024-03-29 00:00:00,login,/cart,session_1933,north
evt018572,15,2024-09-07 00:00:00,pageview,/home,session_2933,west
evt018573,249,2023-11-27 00:00:00,search,/cart,session_3506,south
evt018574,508,2023-07-17 00:00:00,search,/profile,session_3073,east
evt018575,780,2023-10-22 00:00:00,add_to_cart,/profile,session_2374,north
evt018576,712,2023-01-13 00:00:00,add_to_cart,/profile,session_3353,north
evt018577,542,2024-08-27 00:00:00,pageview,/profile,session_4241,north
evt018578,169,2023-11-13 00:00:00,purchase,/cart,session_3071,north
evt018579,126,2024-10-26 00:00:00,login,/home,session_2153,north
evt018580,827,2023-06-18 00:00:00,add_to_cart,/cart,session_1198,west
evt018581,108,2024-10-25 00:00:00,purchase,/profile,session_2862,north
evt018582,568,2024-11-17 00:00:00,add_to_cart,/products,session_1995,south
evt018583,326,2024-01-01 00:00:00,click,/products,session_4277,west
evt018584,434,2024-09-07 00:00:00,pageview,/cart,session_3880,west
evt018585,972,2024-02-12 00:00:00,search,/cart,session_513,south
evt018586,7,2023-12-23 00:00:00,click,/profile,session_4654,east
evt018587,935,2023-01-02 00:00:00,search,/home,session_2924,east
evt018588,412,2024-07-06 00:00:00,click,/profile,session_1053,east
evt018589,648,2024-05-13 00:00:00,purchase,/cart,session_1099,west
evt018590,524,2023-09-15 00:00:00,click,/checkout,session_4145,west
evt018591,541,2023-07-06 00:00:00,login,/cart,session_279,north
evt018592,781,2024-02-21 00:00:00,login,/profile,session_3730,south
evt018593,606,2023-02-14 00:00:00,pageview,/cart,session_4418,west
evt018594,523,2023-02-16 00:00:00,pageview,/home,session_3304,west
evt018595,86,2024-04-06 00:00:00,purchase,/cart,session_714,west
evt018596,144,2023-10-03 00:00:00,search,/products,session_487,north
evt018597,486,2024-03-04 00:00:00,click,/cart,session_3248,south
evt018598,57,2024-06-27 00:00:00,click,/checkout,session_2350,south
evt018599,69,2023-10-24 00:00:00,purchase,/cart,session_1881,east
evt018600,12,2024-11-04 00:00:00,add_to_cart,/profile,session_241,west
evt018601,150,2024-02-10 00:00:00,purchase,/profile,session_4428,south
evt018602,528,2024-12-26 00:00:00,pageview,/home,session_2250,south
evt018603,452,2024-01-04 00:00:00,search,/home,session_626,south
evt018604,701,2024-05-25 00:00:00,login,/products,session_3934,south
evt018605,28,2023-03-20 00:00:00,pageview,/products,session_3277,west
evt018606,315,2024-02-13 00:00:00,click,/cart,session_3574,west
evt018607,784,2023-10-11 00:00:00,click,/profile,session_159,south
evt018608,231,2024-05-15 00:00:00,search,/home,session_3365,south
evt018609,500,2023-01-11 00:00:00,add_to_cart,/home,session_2177,south
evt018610,660,2024-05-17 00:00:00,search,/cart,session_2417,east
evt018611,191,2024-12-16 00:00:00,click,/products,session_4270,south
evt018612,476,2024-11-13 00:00:00,click,/home,session_4365,north
evt018613,140,2023-05-13 00:00:00,click,/products,session_87,west
evt018614,237,2024-12-19 00:00:00,search,/profile,session_71,north
evt018615,80,2024-04-13 00:00:00,purchase,/cart,session_1910,south
evt018616,544,2024-01-16 00:00:00,pageview,/cart,session_823,east
evt018617,375,2024-12-26 00:00:00,search,/checkout,session_4952,north
evt018618,739,2024-08-18 00:00:00,click,/products,session_2514,north
evt018619,477,2024-01-09 00:00:00,pageview,/cart,session_3888,north
evt018620,382,2023-06-20 00:00:00,login,/products,session_3426,south
evt018621,741,2024-08-03 00:00:00,add_to_cart,/products,session_3140,west
evt018622,538,2023-04-21 00:00:00,purchase,/home,session_1989,west
evt018623,220,2024-09-21 00:00:00,pageview,/checkout,session_1864,south
evt018624,196,2023-07-01 00:00:00,pageview,/profile,session_3892,south
evt018625,202,2023-10-15 00:00:00,add_to_cart,/cart,session_1756,east
evt018626,91,2024-04-03 00:00:00,pageview,/home,session_1917,north
evt018627,205,2024-01-15 00:00:00,login,/products,session_2241,west
evt018628,981,2024-07-09 00:00:00,click,/cart,session_668,north
evt018629,939,2024-06-23 00:00:00,search,/checkout,session_1612,west
evt018630,806,2024-02-12 00:00:00,login,/profile,session_1885,west
evt018631,833,2023-05-29 00:00:00,pageview,/cart,session_1944,west
evt018632,525,2023-06-04 00:00:00,login,/products,session_3536,north
evt018633,928,2023-12-10 00:00:00,add_to_cart,/checkout,session_78,east
evt018634,612,2023-10-17 00:00:00,add_to_cart,/checkout,session_1122,west
evt018635,396,2023-01-27 00:00:00,add_to_cart,/products,session_86,south
evt018636,668,2023-11-30 00:00:00,search,/profile,session_4880,south
evt018637,878,2024-03-16 00:00:00,login,/checkout,session_2695,west
evt018638,319,2024-06-20 00:00:00,purchase,/checkout,session_2987,east
evt018639,719,2024-10-20 00:00:00,click,/profile,session_416,north
evt018640,969,2023-02-10 00:00:00,click,/products,session_317,north
evt018641,857,2024-11-19 00:00:00,purchase,/checkout,session_2088,east
evt018642,795,2023-10-10 00:00:00,purchase,/profile,session_2360,west
evt018643,802,2023-06-15 00:00:00,search,/cart,session_4690,east
evt018644,342,2024-10-22 00:00:00,login,/home,session_3345,east
evt018645,54,2024-04-02 00:00:00,pageview,/profile,session_333,east
evt018646,903,2024-01-24 00:00:00,pageview,/profile,session_2010,east
evt018647,178,2023-04-05 00:00:00,purchase,/products,session_1399,north
evt018648,514,2024-05-07 00:00:00,add_to_cart,/profile,session_3482,south
evt018649,40,2023-04-22 00:00:00,search,/profile,session_922,east
evt018650,419,2023-06-29 00:00:00,login,/checkout,session_4568,west
evt018651,606,2023-07-17 00:00:00,purchase,/profile,session_2110,west
evt018652,898,2023-08-13 00:00:00,click,/home,session_1636,south
evt018653,367,2023-08-29 00:00:00,login,/cart,session_1165,east
evt018654,793,2023-06-04 00:00:00,login,/profile,session_2542,north
evt018655,349,2024-07-19 00:00:00,pageview,/checkout,session_2546,north
evt018656,377,2024-03-16 00:00:00,search,/checkout,session_1789,east
evt018657,387,2023-05-30 00:00:00,search,/home,session_1557,south
evt018658,802,2024-10-24 00:00:00,search,/cart,session_4352,east
evt018659,994,2023-11-09 00:00:00,click,/products,session_4279,north
evt018660,945,2024-03-16 00:00:00,login,/profile,session_2082,north
evt018661,628,2024-10-02 00:00:00,pageview,/profile,session_78,north
evt018662,46,2023-10-11 00:00:00,pageview,/profile,session_4732,west
evt018663,631,2024-08-09 00:00:00,pageview,/checkout,session_3833,east
evt018664,15,2023-10-11 00:00:00,add_to_cart,/profile,session_443,west
evt018665,352,2023-01-06 00:00:00,click,/home,session_382,west
evt018666,842,2023-02-26 00:00:00,login,/checkout,session_1479,east
evt018667,657,2024-06-19 00:00:00,purchase,/home,session_4595,west
evt018668,73,2023-12-16 00:00:00,click,/checkout,session_3933,north
evt018669,835,2023-12-19 00:00:00,search,/home,session_1809,west
evt018670,610,2024-08-05 00:00:00,add_to_cart,/cart,session_114,west
evt018671,725,2024-10-10 00:00:00,pageview,/profile,session_2693,east
evt018672,798,2024-09-21 00:00:00,login,/checkout,session_712,west
evt018673,959,2024-07-03 00:00:00,click,/checkout,session_3874,east
evt018674,36,2024-12-29 00:00:00,click,/cart,session_4640,north
evt018675,895,2023-08-28 00:00:00,purchase,/profile,session_3976,east
evt018676,844,2024-12-16 00:00:00,add_to_cart,/profile,session_3234,west
evt018677,477,2023-03-12 00:00:00,purchase,/profile,session_815,north
evt018678,954,2023-11-07 00:00:00,pageview,/checkout,session_4521,west
evt018679,601,2023-02-03 00:00:00,purchase,/cart,session_4593,west
evt018680,86,2024-02-28 00:00:00,click,/products,session_4788,west
evt018681,678,2024-07-20 00:00:00,purchase,/profile,session_171,east
evt018682,915,2024-03-08 00:00:00,pageview,/profile,session_604,east
evt018683,269,2023-06-14 00:00:00,login,/profile,session_1416,west
evt018684,493,2024-09-06 00:00:00,pageview,/cart,session_147,west
evt018685,90,2023-08-22 00:00:00,add_to_cart,/profile,session_3099,south
evt018686,471,2023-08-28 00:00:00,add_to_cart,/profile,session_1971,west
evt018687,312,2023-09-18 00:00:00,login,/checkout,session_2119,south
evt018688,817,2023-03-09 00:00:00,pageview,/cart,session_1128,south
evt018689,949,2024-02-05 00:00:00,add_to_cart,/checkout,session_1068,south
evt018690,379,2023-06-08 00:00:00,login,/checkout,session_2229,west
evt018691,830,2023-01-08 00:00:00,login,/cart,session_2084,east
evt018692,958,2024-02-03 00:00:00,login,/profile,session_4562,south
evt018693,710,2023-02-23 00:00:00,search,/cart,session_2517,east
evt018694,358,2023-11-28 00:00:00,add_to_cart,/home,session_1390,east
evt018695,495,2023-03-28 00:00:00,add_to_cart,/checkout,session_3641,west
evt018696,101,2023-03-18 00:00:00,search,/cart,session_1827,north
evt018697,593,2023-03-12 00:00:00,pageview,/products,session_3836,west
evt018698,189,2023-09-14 00:00:00,search,/cart,session_2928,south
evt018699,444,2023-03-14 00:00:00,purchase,/cart,session_3475,south
evt018700,405,2023-05-19 00:00:00,add_to_cart,/products,session_231,north
evt018701,107,2024-02-15 00:00:00,pageview,/checkout,session_757,east
evt018702,710,2023-10-27 00:00:00,pageview,/products,session_4113,east
evt018703,546,2023-11-06 00:00:00,search,/home,session_366,west
evt018704,916,2024-05-01 00:00:00,search,/home,session_3315,south
evt018705,347,2024-01-19 00:00:00,pageview,/checkout,session_4388,east
evt018706,760,2024-12-18 00:00:00,add_to_cart,/checkout,session_2614,east
evt018707,199,2024-08-08 00:00:00,search,/products,session_4444,north
