order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,status,region,salesperson_id
3734,120,26,2024-12-11,6,418.35,2510.1,shipped,west,18
3735,178,148,2024-11-08,10,36.69,366.9,returned,north,16
3736,542,192,2024-05-04,2,356.5,713.0,delivered,north,7
3737,745,66,2023-02-03,1,156.61,156.61,cancelled,south,19
3738,288,81,2023-04-07,7,247.29,1731.03,delivered,north,18
3739,372,67,2023-09-03,5,388.51,1942.55,pending,south,4
3740,135,110,2023-07-02,6,359.3,2155.8,delivered,east,1
3741,667,196,2023-04-06,1,83.51,83.51,pending,east,10
3742,970,93,2024-04-14,10,491.78,4917.8,cancelled,south,2
3743,932,45,2024-02-17,10,361.8,3618.0,delivered,south,3
3744,255,162,2023-11-10,9,408.14,3673.26,delivered,west,9
3745,991,131,2023-02-25,10,315.44,3154.4,cancelled,south,18
3746,526,20,2023-11-29,8,296.07,2368.56,shipped,north,8
3747,238,167,2023-04-12,1,196.64,196.64,cancelled,north,19
3748,499,141,2023-11-21,3,190.85,572.55,shipped,east,12
3749,358,101,2023-10-03,4,194.06,776.24,pending,east,8
3750,826,198,2024-07-13,2,368.18,736.36,shipped,south,8
3751,214,176,2024-11-23,9,212.16,1909.44,cancelled,west,14
3752,424,182,2024-09-24,9,37.55,337.95,cancelled,north,17
3753,214,141,2023-09-20,6,190.85,1145.1,returned,west,16
3754,33,135,2023-10-16,9,23.85,214.65,returned,west,19
3755,819,2,2023-12-12,9,459.72,4137.48,pending,south,16
3756,166,167,2023-01-04,10,196.64,1966.4,delivered,east,3
3757,228,105,2023-02-13,10,182.73,1827.3,delivered,south,15
3758,235,38,2024-12-25,8,372.44,2979.52,cancelled,east,20
3759,294,62,2023-08-08,6,60.04,360.24,shipped,south,6
3760,157,95,2023-10-02,7,133.76,936.32,cancelled,south,8
3761,825,22,2023-05-31,9,119.33,1073.97,pending,east,18
3762,998,110,2024-11-20,6,359.3,2155.8,shipped,west,19
3763,292,34,2024-03-09,9,159.27,1433.43,shipped,south,15
3764,746,101,2024-12-20,6,194.06,1164.36,pending,east,15
3765,848,87,2023-07-19,2,170.42,340.84,returned,east,4
3766,551,159,2024-08-25,4,315.25,1261.0,shipped,west,11
3767,465,156,2023-06-05,3,289.56,868.68,shipped,south,13
3768,438,141,2023-05-13,5,190.85,954.25,delivered,north,15
3769,22,24,2023-04-25,4,106.18,424.72,shipped,east,19
3770,31,21,2024-03-21,10,58.4,584.0,returned,east,10
3771,179,167,2023-04-13,6,196.64,1179.84,cancelled,west,11
3772,872,72,2023-07-04,2,26.18,52.36,cancelled,west,18
3773,218,18,2023-12-04,4,371.67,1486.68,cancelled,east,17
3774,562,66,2023-09-28,10,156.61,1566.1,cancelled,east,6
3775,563,30,2024-02-10,4,49.87,199.48,pending,west,12
3776,311,118,2024-09-21,5,295.64,1478.2,pending,east,5
3777,938,86,2024-03-28,7,488.89,3422.23,pending,south,3
3778,482,99,2023-10-21,9,144.66,1301.94,cancelled,south,18
3779,33,150,2023-11-17,10,172.99,1729.9,pending,west,4
3780,502,24,2023-10-13,1,106.18,106.18,cancelled,south,12
3781,600,48,2023-12-19,4,20.02,80.08,shipped,east,13
3782,871,117,2024-10-23,6,369.35,2216.1,shipped,west,10
3783,267,45,2024-03-29,3,361.8,1085.4,returned,south,12
3784,4,5,2023-01-29,1,173.19,173.19,returned,east,6
3785,414,190,2024-06-24,10,30.35,303.5,cancelled,south,10
3786,586,58,2024-05-02,9,366.97,3302.73,pending,south,13
3787,108,105,2024-06-17,1,182.73,182.73,returned,north,6
3788,853,91,2024-10-22,3,464.08,1392.24,pending,west,4
3789,561,143,2024-02-21,2,448.36,896.72,returned,south,7
3790,224,51,2024-04-09,5,289.94,1449.7,pending,north,15
3791,498,33,2024-05-29,10,242.71,2427.1,pending,west,17
3792,319,11,2024-03-21,5,255.6,1278.0,returned,east,8
3793,56,121,2024-02-11,4,323.23,1292.92,delivered,north,2
3794,271,94,2024-01-08,8,456.38,3651.04,shipped,west,20
3795,119,108,2023-09-07,4,95.49,381.96,delivered,west,7
3796,755,15,2024-10-23,9,85.78,772.02,pending,west,20
3797,42,119,2024-05-10,6,192.27,1153.62,cancelled,west,1
3798,517,53,2023-02-05,7,382.8,2679.6,returned,east,9
3799,751,82,2023-10-23,5,279.55,1397.75,delivered,west,6
3800,756,74,2023-04-04,7,127.76,894.32,shipped,east,15
3801,352,51,2023-03-19,3,289.94,869.82,pending,west,14
3802,147,40,2023-11-02,8,457.15,3657.2,shipped,north,14
3803,970,8,2023-05-26,8,51.7,413.6,returned,south,12
3804,732,157,2024-05-10,3,347.02,1041.06,shipped,north,10
3805,487,36,2023-04-15,1,294.77,294.77,pending,south,11
3806,569,153,2024-07-07,9,420.11,3780.99,cancelled,west,11
3807,366,59,2023-09-24,6,291.66,1749.96,shipped,west,10
3808,140,3,2024-05-01,7,399.54,2796.78,returned,west,12
3809,976,5,2023-10-10,5,173.19,865.95,cancelled,east,9
3810,67,83,2023-12-02,8,127.24,1017.92,shipped,south,14
3811,818,37,2024-12-22,3,25.73,77.19,cancelled,north,10
3812,719,148,2024-01-16,10,36.69,366.9,returned,north,4
3813,587,32,2024-11-02,6,442.45,2654.7,shipped,east,10
3814,296,132,2023-04-07,6,117.24,703.44,shipped,south,17
3815,646,120,2024-02-05,9,276.88,2491.92,pending,north,1
3816,564,158,2023-11-30,5,212.54,1062.7,returned,west,16
3817,413,141,2024-10-01,2,190.85,381.7,pending,east,2
3818,219,159,2023-06-04,10,315.25,3152.5,delivered,south,19
3819,377,133,2023-12-20,5,384.0,1920.0,delivered,east,1
3820,914,78,2023-05-30,4,144.29,577.16,delivered,west,1
3821,984,63,2023-11-30,6,262.26,1573.56,shipped,south,16
3822,890,175,2024-07-14,5,92.54,462.7,pending,west,2
3823,559,126,2024-07-23,5,365.57,1827.85,pending,north,20
3824,564,127,2023-12-13,9,456.66,4109.94,delivered,west,8
3825,780,81,2024-10-11,4,247.29,989.16,shipped,north,13
3826,838,10,2023-08-19,3,148.99,446.97,returned,west,12
3827,837,95,2024-05-25,9,133.76,1203.84,shipped,east,15
3828,283,5,2023-04-06,8,173.19,1385.52,returned,south,2
3829,988,31,2024-09-04,10,383.78,3837.8,cancelled,east,10
3830,201,187,2024-10-14,3,33.0,99.0,cancelled,south,3
3831,838,63,2023-07-08,8,262.26,2098.08,shipped,west,16
3832,105,187,2024-03-11,5,33.0,165.0,returned,south,3
3833,499,5,2024-07-02,3,173.19,519.57,cancelled,east,6
3834,882,195,2023-05-30,1,266.88,266.88,cancelled,west,12
3835,928,132,2024-05-15,8,117.24,937.92,cancelled,east,3
3836,828,44,2024-10-15,5,188.04,940.2,returned,east,7
3837,104,78,2023-09-01,8,144.29,1154.32,shipped,east,12
3838,410,99,2023-08-08,6,144.66,867.96,cancelled,south,17
3839,916,8,2023-12-29,3,51.7,155.1,shipped,south,10
3840,942,187,2023-05-23,6,33.0,198.0,shipped,west,20
3841,415,177,2024-05-03,5,397.49,1987.45,delivered,north,16
3842,848,191,2024-11-16,1,41.77,41.77,cancelled,east,12
3843,217,121,2023-02-15,9,323.23,2909.07,pending,north,20
3844,936,106,2024-08-11,7,438.33,3068.31,returned,west,3
3845,199,148,2023-07-01,5,36.69,183.45,shipped,north,20
3846,275,2,2023-11-22,1,459.72,459.72,delivered,south,8
3847,409,147,2024-12-12,7,247.96,1735.72,cancelled,north,11
3848,870,76,2024-09-22,10,73.83,738.3,delivered,west,6
3849,145,107,2023-09-21,3,347.42,1042.26,delivered,north,8
3850,346,167,2024-04-14,4,196.64,786.56,pending,south,3
3851,226,48,2023-11-24,9,20.02,180.18,shipped,east,20
3852,894,175,2024-03-07,5,92.54,462.7,cancelled,east,14
3853,513,137,2024-08-03,3,372.41,1117.23,delivered,north,8
3854,806,154,2023-03-21,9,370.83,3337.47,shipped,west,3
3855,512,66,2023-01-19,6,156.61,939.66,delivered,east,16
3856,309,167,2024-06-22,9,196.64,1769.76,returned,west,5
3857,472,128,2023-07-24,10,275.58,2755.8,shipped,west,20
3858,63,161,2024-03-03,3,143.37,430.11,shipped,north,16
3859,5,113,2023-12-07,2,353.93,707.86,returned,north,1
3860,815,38,2024-07-28,8,372.44,2979.52,returned,north,4
3861,732,79,2024-12-03,9,219.9,1979.1,returned,north,7
3862,379,117,2024-08-26,7,369.35,2585.45,pending,west,2
3863,835,187,2023-11-06,1,33.0,33.0,delivered,west,13
3864,968,155,2023-04-25,8,485.74,3885.92,delivered,west,17
3865,100,151,2024-04-29,5,73.07,365.35,pending,west,3
3866,736,150,2023-04-26,2,172.99,345.98,shipped,north,4
3867,205,191,2023-06-10,6,41.77,250.62,cancelled,west,3
3868,958,160,2024-01-11,5,298.87,1494.35,cancelled,south,10
3869,547,7,2023-08-02,6,419.41,2516.46,pending,south,5
3870,420,55,2024-07-13,10,481.58,4815.8,shipped,west,2
3871,249,110,2023-10-02,3,359.3,1077.9,delivered,south,3
3872,849,156,2024-12-14,10,289.56,2895.6,cancelled,west,16
3873,11,147,2024-06-22,9,247.96,2231.64,cancelled,west,4
3874,106,62,2023-02-26,10,60.04,600.4,delivered,west,7
3875,934,20,2024-09-05,3,296.07,888.21,pending,north,14
3876,983,81,2024-09-14,10,247.29,2472.9,cancelled,south,1
3877,294,131,2024-06-04,5,315.44,1577.2,pending,south,9
3878,38,95,2023-04-22,10,133.76,1337.6,returned,east,11
3879,386,125,2024-03-22,5,347.46,1737.3,delivered,north,13
3880,690,155,2024-03-02,7,485.74,3400.18,pending,west,5
3881,917,58,2024-07-08,7,366.97,2568.79,returned,east,3
3882,301,106,2023-09-03,5,438.33,2191.65,delivered,east,17
3883,727,29,2023-12-15,5,108.79,543.95,cancelled,north,4
3884,670,128,2023-09-10,8,275.58,2204.64,returned,east,18
3885,616,51,2024-04-03,4,289.94,1159.76,pending,east,12
3886,541,110,2023-06-10,2,359.3,718.6,shipped,north,17
3887,740,39,2024-05-11,10,287.11,2871.1,shipped,north,4
3888,882,71,2023-06-19,7,276.44,1935.08,cancelled,west,9
3889,694,142,2024-09-26,9,433.95,3905.55,pending,west,10
3890,687,74,2024-05-30,2,127.76,255.52,delivered,north,19
3891,118,100,2023-01-24,1,207.33,207.33,cancelled,west,17
3892,319,49,2023-06-13,7,425.96,2981.72,cancelled,east,10
3893,198,195,2023-10-19,3,266.88,800.64,cancelled,west,2
3894,322,172,2023-06-26,10,416.54,4165.4,shipped,south,15
3895,17,29,2023-05-26,10,108.79,1087.9,pending,west,15
3896,169,26,2024-02-26,2,418.35,836.7,pending,north,9
3897,69,187,2024-01-17,6,33.0,198.0,cancelled,east,20
3898,948,123,2024-06-12,1,70.25,70.25,pending,south,7
3899,607,157,2024-11-21,2,347.02,694.04,shipped,south,13
3900,755,99,2024-08-02,5,144.66,723.3,delivered,west,20
3901,226,187,2023-03-18,8,33.0,264.0,delivered,east,1
3902,644,8,2023-03-10,3,51.7,155.1,pending,south,12
3903,577,60,2023-11-16,10,353.26,3532.6,pending,east,13
3904,501,58,2024-02-02,8,366.97,2935.76,returned,north,18
3905,578,88,2024-06-28,5,369.66,1848.3,shipped,south,13
3906,83,37,2023-01-31,8,25.73,205.84,returned,west,16
3907,565,9,2024-06-02,8,246.83,1974.64,shipped,east,1
3908,92,42,2024-04-30,2,342.82,685.64,pending,south,14
3909,359,96,2023-07-03,6,308.02,1848.12,cancelled,north,7
3910,536,96,2024-05-05,9,308.02,2772.18,shipped,west,15
3911,680,124,2024-07-13,7,492.54,3447.78,pending,north,6
3912,607,85,2024-09-12,5,347.05,1735.25,cancelled,south,19
3913,128,28,2023-06-07,1,171.79,171.79,cancelled,east,7
3914,155,12,2023-12-12,7,343.02,2401.14,cancelled,east,6
3915,864,65,2024-01-02,4,163.96,655.84,pending,east,9
3916,536,10,2023-12-26,9,148.99,1340.91,delivered,west,9
3917,343,165,2023-02-23,9,454.33,4088.97,pending,south,6
3918,524,113,2023-08-17,6,353.93,2123.58,cancelled,west,3
3919,180,136,2024-10-17,4,302.09,1208.36,returned,north,16
3920,644,28,2024-05-07,9,171.79,1546.11,delivered,south,14
3921,794,21,2024-07-15,7,58.4,408.8,shipped,south,1
3922,306,78,2024-02-21,3,144.29,432.87,cancelled,east,8
3923,865,24,2023-11-16,2,106.18,212.36,cancelled,south,20
3924,90,46,2024-07-10,8,92.02,736.16,returned,south,3
3925,471,141,2023-07-26,7,190.85,1335.95,delivered,west,10
3926,542,198,2023-06-26,2,368.18,736.36,shipped,north,16
3927,954,150,2023-12-11,5,172.99,864.95,pending,west,13
3928,45,183,2023-08-05,2,484.33,968.66,delivered,east,5
3929,491,150,2023-04-03,7,172.99,1210.93,delivered,west,15
3930,962,53,2024-03-29,5,382.8,1914.0,delivered,north,2
3931,422,27,2024-02-29,1,320.17,320.17,pending,east,4
3932,99,85,2024-08-18,6,347.05,2082.3,shipped,east,4
3933,576,103,2024-01-20,5,374.85,1874.25,returned,south,3
3934,705,64,2023-02-06,6,308.24,1849.44,returned,east,1
3935,836,62,2023-09-24,7,60.04,420.28,cancelled,north,9
3936,989,25,2023-12-25,8,399.68,3197.44,delivered,west,14
3937,536,200,2024-12-03,8,495.57,3964.56,cancelled,west,10
3938,324,200,2023-09-15,1,495.57,495.57,pending,south,19
3939,906,32,2024-05-24,2,442.45,884.9,delivered,north,8
3940,471,161,2023-01-10,8,143.37,1146.96,pending,west,20
3941,621,96,2024-11-10,5,308.02,1540.1,returned,south,2
3942,94,50,2024-08-21,4,258.01,1032.04,returned,west,1
3943,984,163,2023-07-29,10,224.78,2247.8,delivered,south,20
3944,914,151,2024-10-04,7,73.07,511.49,pending,west,8
3945,452,151,2024-06-22,7,73.07,511.49,cancelled,south,1
3946,918,132,2023-11-05,10,117.24,1172.4,returned,south,6
3947,133,169,2024-08-12,3,154.45,463.35,cancelled,north,3
3948,735,194,2024-05-11,10,162.38,1623.8,shipped,west,4
3949,391,31,2024-03-11,6,383.78,2302.68,cancelled,south,15
3950,688,57,2023-04-06,1,484.98,484.98,pending,south,18
3951,666,40,2023-08-17,10,457.15,4571.5,returned,east,16
3952,714,3,2024-06-17,2,399.54,799.08,shipped,south,4
3953,993,108,2024-11-20,6,95.49,572.94,returned,north,18
3954,52,6,2024-11-27,10,201.19,2011.9,pending,south,5
3955,594,5,2023-08-13,4,173.19,692.76,cancelled,north,6
3956,648,46,2023-07-07,2,92.02,184.04,delivered,west,3
3957,193,56,2023-07-09,4,354.56,1418.24,cancelled,north,7
3958,749,21,2024-03-26,1,58.4,58.4,delivered,north,7
3959,688,90,2023-09-17,3,284.91,854.73,cancelled,south,13
3960,87,82,2023-02-19,3,279.55,838.65,delivered,west,14
3961,53,82,2024-09-27,4,279.55,1118.2,cancelled,east,2
3962,627,10,2024-12-07,4,148.99,595.96,cancelled,south,10
3963,891,86,2023-08-18,5,488.89,2444.45,shipped,north,10
3964,452,39,2024-05-30,9,287.11,2583.99,returned,south,4
3965,645,39,2023-11-22,9,287.11,2583.99,returned,south,16
3966,198,198,2024-03-05,8,368.18,2945.44,cancelled,west,7
3967,518,151,2023-04-21,2,73.07,146.14,pending,south,8
3968,245,179,2024-05-04,3,302.23,906.69,shipped,east,11
3969,758,135,2023-05-24,10,23.85,238.5,delivered,east,16
3970,513,116,2024-02-06,7,120.55,843.85,cancelled,north,9
3971,97,1,2024-10-31,6,118.59,711.54,delivered,north,17
3972,464,53,2023-08-26,4,382.8,1531.2,shipped,north,12
3973,682,9,2023-06-29,7,246.83,1727.81,shipped,south,3
3974,166,100,2023-09-08,5,207.33,1036.65,shipped,east,3
3975,489,150,2024-07-11,5,172.99,864.95,pending,south,4
3976,464,31,2024-04-22,8,383.78,3070.24,returned,north,9
3977,431,36,2023-05-21,8,294.77,2358.16,returned,west,17
3978,364,61,2023-01-13,3,356.73,1070.19,pending,south,14
3979,587,137,2023-11-21,5,372.41,1862.05,cancelled,east,7
3980,686,190,2023-07-14,10,30.35,303.5,returned,south,17
3981,715,36,2023-03-22,10,294.77,2947.7,cancelled,south,10
3982,375,124,2023-10-04,6,492.54,2955.24,returned,north,5
3983,880,195,2024-10-07,1,266.88,266.88,delivered,south,19
3984,489,171,2024-03-26,3,234.16,702.48,delivered,south,16
3985,231,154,2023-07-04,2,370.83,741.66,delivered,south,12
3986,40,19,2024-08-01,10,106.14,1061.4,pending,east,11
3987,973,100,2023-06-29,10,207.33,2073.3,delivered,north,20
3988,716,81,2023-08-31,3,247.29,741.87,cancelled,north,19
3989,757,58,2023-12-13,8,366.97,2935.76,returned,east,10
3990,145,92,2023-07-10,2,179.42,358.84,pending,north,2
3991,432,125,2024-11-12,9,347.46,3127.14,shipped,south,19
3992,233,178,2023-02-23,2,311.19,622.38,shipped,east,15
3993,189,106,2024-03-08,9,438.33,3944.97,delivered,south,20
3994,408,21,2023-09-24,3,58.4,175.2,cancelled,east,13
3995,799,107,2024-07-09,4,347.42,1389.68,returned,west,6
3996,123,32,2023-10-23,1,442.45,442.45,cancelled,north,2
3997,397,82,2023-11-12,1,279.55,279.55,delivered,west,13
3998,481,102,2024-02-15,3,79.65,238.95,pending,west,12
3999,220,96,2024-06-07,5,308.02,1540.1,returned,south,10
4000,269,193,2024-09-03,1,426.44,426.44,pending,west,20
4001,143,94,2024-09-15,4,456.38,1825.52,shipped,west,20
4002,505,95,2023-08-18,2,133.76,267.52,shipped,south,15
4003,491,3,2023-05-03,4,399.54,1598.16,delivered,west,7
4004,568,96,2024-05-26,5,308.02,1540.1,delivered,south,11
4005,15,36,2024-01-01,10,294.77,2947.7,cancelled,west,18
4006,730,134,2024-05-16,10,134.24,1342.4,delivered,south,6
4007,839,133,2024-01-05,8,384.0,3072.0,pending,west,7
4008,292,117,2024-03-21,5,369.35,1846.75,returned,south,15
4009,401,144,2024-10-15,10,465.21,4652.1,returned,east,14
4010,253,87,2023-02-07,2,170.42,340.84,delivered,west,7
4011,310,140,2024-02-23,1,160.52,160.52,pending,east,4
4012,244,49,2023-12-18,10,425.96,4259.6,pending,west,6
4013,16,3,2023-01-02,6,399.54,2397.24,delivered,north,16
4014,874,46,2023-10-10,7,92.02,644.14,returned,north,19
4015,644,179,2023-09-07,5,302.23,1511.15,returned,south,5
4016,461,33,2024-10-17,5,242.71,1213.55,pending,south,4
4017,753,65,2023-06-18,1,163.96,163.96,delivered,east,11
4018,909,103,2024-08-13,2,374.85,749.7,cancelled,east,13
4019,819,166,2023-03-24,9,386.52,3478.68,delivered,south,12
4020,727,153,2024-11-22,4,420.11,1680.44,returned,north,20
4021,711,30,2024-03-26,9,49.87,448.83,returned,south,15
4022,244,79,2023-02-14,3,219.9,659.7,shipped,west,15
4023,832,111,2023-03-01,6,149.1,894.6,shipped,north,18
4024,691,146,2024-08-28,4,125.41,501.64,delivered,north,10
4025,781,191,2024-08-05,1,41.77,41.77,shipped,south,18
4026,329,121,2023-11-20,8,323.23,2585.84,cancelled,west,6
4027,401,128,2023-06-27,10,275.58,2755.8,pending,east,11
4028,847,152,2024-02-13,2,27.78,55.56,delivered,north,7
4029,331,124,2023-06-21,9,492.54,4432.86,returned,west,4
4030,992,147,2023-09-21,9,247.96,2231.64,pending,north,13
4031,244,127,2023-03-02,10,456.66,4566.6,returned,west,7
4032,591,171,2024-04-30,7,234.16,1639.12,shipped,south,20
4033,760,142,2024-05-28,2,433.95,867.9,returned,east,6
4034,40,153,2024-09-12,6,420.11,2520.66,pending,east,5
4035,920,100,2024-07-13,5,207.33,1036.65,cancelled,east,6
4036,294,97,2023-05-21,8,43.86,350.88,delivered,south,20
4037,744,114,2023-03-06,5,258.42,1292.1,returned,south,3
4038,106,169,2023-11-20,8,154.45,1235.6,pending,west,1
4039,834,131,2023-01-27,6,315.44,1892.64,delivered,south,18
4040,481,94,2023-01-14,5,456.38,2281.9,returned,west,12
4041,290,40,2023-07-22,8,457.15,3657.2,returned,south,7
4042,44,122,2024-03-16,2,125.78,251.56,returned,south,7
4043,615,178,2023-02-01,3,311.19,933.57,shipped,north,4
4044,946,160,2023-10-08,10,298.87,2988.7,cancelled,west,11
4045,886,33,2024-01-29,1,242.71,242.71,cancelled,east,8
4046,157,51,2023-09-30,3,289.94,869.82,cancelled,south,15
4047,150,105,2024-01-19,2,182.73,365.46,shipped,south,17
4048,740,85,2024-09-22,4,347.05,1388.2,returned,north,12
4049,11,134,2023-11-27,7,134.24,939.68,cancelled,west,15
4050,545,96,2023-10-29,3,308.02,924.06,pending,west,1
4051,879,37,2023-08-29,8,25.73,205.84,pending,east,15
4052,237,71,2023-04-03,10,276.44,2764.4,pending,north,17
4053,510,118,2024-03-17,3,295.64,886.92,pending,north,7
4054,756,112,2024-10-11,6,13.77,82.62,shipped,east,11
4055,48,198,2023-07-20,1,368.18,368.18,cancelled,north,2
4056,268,141,2023-07-26,5,190.85,954.25,cancelled,south,3
4057,817,168,2023-10-24,4,483.63,1934.52,pending,south,17
4058,186,156,2023-11-23,5,289.56,1447.8,pending,west,15
4059,665,19,2023-11-22,8,106.14,849.12,shipped,north,8
4060,376,166,2023-11-30,9,386.52,3478.68,pending,west,5
4061,122,121,2024-10-06,10,323.23,3232.3,cancelled,south,1
4062,48,8,2023-01-22,6,51.7,310.2,delivered,north,11
4063,574,80,2024-12-01,10,399.23,3992.3,shipped,east,16
4064,724,145,2024-03-30,1,410.78,410.78,cancelled,north,13
4065,472,6,2024-11-01,5,201.19,1005.95,cancelled,west,16
4066,263,193,2024-09-09,7,426.44,2985.08,returned,south,1
4067,561,197,2023-02-24,4,467.3,1869.2,cancelled,south,6
4068,786,172,2023-11-09,1,416.54,416.54,shipped,south,18
4069,237,94,2024-10-31,7,456.38,3194.66,delivered,north,15
4070,475,75,2024-06-16,9,222.83,2005.47,cancelled,west,1
4071,424,48,2024-04-14,1,20.02,20.02,returned,north,18
4072,870,50,2023-01-23,4,258.01,1032.04,delivered,west,18
4073,824,33,2024-02-07,1,242.71,242.71,delivered,south,17
4074,30,51,2024-03-15,1,289.94,289.94,cancelled,north,10
4075,699,139,2023-04-15,10,292.46,2924.6,shipped,north,5
4076,689,176,2023-09-15,10,212.16,2121.6,returned,east,16
4077,492,125,2024-01-09,6,347.46,2084.76,shipped,west,5
4078,312,169,2023-02-07,10,154.45,1544.5,shipped,south,6
4079,849,37,2024-07-30,1,25.73,25.73,cancelled,west,7
4080,799,192,2024-10-22,1,356.5,356.5,shipped,west,15
4081,680,14,2023-03-06,6,426.54,2559.24,shipped,north,10
4082,425,25,2023-05-10,9,399.68,3597.12,returned,west,12
4083,618,182,2024-11-18,1,37.55,37.55,cancelled,east,16
4084,750,187,2024-10-22,5,33.0,165.0,pending,north,2
4085,787,9,2023-05-30,5,246.83,1234.15,delivered,north,15
4086,764,146,2023-01-29,6,125.41,752.46,shipped,west,1
4087,698,153,2024-04-05,6,420.11,2520.66,returned,north,17
4088,519,152,2023-12-12,1,27.78,27.78,pending,north,11
4089,384,188,2024-12-10,2,413.09,826.18,delivered,east,19
4090,451,95,2024-06-03,3,133.76,401.28,delivered,west,12
4091,740,53,2023-09-20,6,382.8,2296.8,returned,north,9
4092,788,125,2024-06-08,4,347.46,1389.84,returned,north,18
4093,86,162,2024-10-11,1,408.14,408.14,returned,west,4
4094,430,11,2023-08-22,8,255.6,2044.8,shipped,north,10
4095,744,145,2024-10-08,4,410.78,1643.12,shipped,south,20
4096,977,44,2024-05-09,1,188.04,188.04,delivered,west,17
4097,6,4,2024-01-01,6,22.21,133.26,delivered,west,15
4098,946,56,2024-01-07,3,354.56,1063.68,pending,west,20
4099,199,155,2023-12-04,9,485.74,4371.66,cancelled,north,4
4100,686,9,2024-12-21,7,246.83,1727.81,cancelled,south,12
4101,649,20,2023-06-22,3,296.07,888.21,delivered,west,11
4102,144,111,2024-03-03,1,149.1,149.1,returned,north,7
4103,817,80,2023-02-25,9,399.23,3593.07,pending,south,3
4104,84,188,2023-06-21,4,413.09,1652.36,pending,north,1
4105,169,162,2023-10-08,4,408.14,1632.56,cancelled,north,19
4106,34,14,2023-12-27,6,426.54,2559.24,returned,north,19
4107,411,21,2023-04-09,3,58.4,175.2,pending,north,4
4108,956,183,2024-01-29,4,484.33,1937.32,cancelled,east,17
4109,2,130,2024-01-18,2,36.43,72.86,shipped,south,6
4110,960,135,2023-06-14,9,23.85,214.65,delivered,north,16
4111,430,155,2023-09-24,5,485.74,2428.7,delivered,north,5
4112,360,103,2024-11-24,8,374.85,2998.8,returned,south,7
4113,487,78,2023-12-05,5,144.29,721.45,shipped,south,17
4114,459,23,2023-06-18,8,138.0,1104.0,cancelled,west,11
4115,74,200,2023-12-24,10,495.57,4955.7,delivered,west,20
4116,570,192,2023-12-25,5,356.5,1782.5,returned,north,9
4117,108,97,2023-01-24,6,43.86,263.16,delivered,north,10
4118,22,106,2024-06-27,10,438.33,4383.3,returned,east,20
4119,778,121,2023-10-13,1,323.23,323.23,delivered,south,2
4120,870,7,2024-03-24,7,419.41,2935.87,returned,west,15
4121,808,195,2024-10-28,10,266.88,2668.8,pending,north,9
4122,520,198,2024-03-14,5,368.18,1840.9,returned,north,17
4123,362,135,2024-02-12,4,23.85,95.4,returned,west,12
4124,664,144,2023-03-11,5,465.21,2326.05,delivered,north,1
4125,347,154,2024-10-14,2,370.83,741.66,returned,east,20
4126,821,191,2024-05-11,2,41.77,83.54,cancelled,south,5
4127,636,163,2023-06-07,7,224.78,1573.46,returned,south,2
4128,263,166,2023-02-16,8,386.52,3092.16,shipped,south,1
4129,242,117,2023-07-12,10,369.35,3693.5,shipped,north,10
4130,90,81,2024-09-04,2,247.29,494.58,cancelled,south,20
4131,29,28,2024-05-22,4,171.79,687.16,cancelled,west,3
4132,281,49,2023-09-07,5,425.96,2129.8,pending,south,12
4133,427,184,2023-09-19,4,23.62,94.48,cancelled,south,17
4134,630,52,2024-04-13,6,106.26,637.56,shipped,south,16
4135,968,83,2023-06-14,9,127.24,1145.16,delivered,west,19
4136,716,88,2024-04-26,10,369.66,3696.6,pending,north,11
4137,814,158,2024-04-07,2,212.54,425.08,returned,east,11
4138,627,106,2024-05-25,8,438.33,3506.64,cancelled,south,5
4139,257,100,2023-01-20,10,207.33,2073.3,returned,west,9
4140,607,171,2023-04-10,2,234.16,468.32,pending,south,12
4141,625,167,2023-08-11,9,196.64,1769.76,shipped,east,7
4142,65,122,2023-03-16,8,125.78,1006.24,returned,west,17
4143,630,71,2024-08-13,4,276.44,1105.76,delivered,south,2
4144,891,117,2024-11-11,8,369.35,2954.8,pending,north,13
4145,106,200,2023-01-27,6,495.57,2973.42,shipped,west,12
4146,16,187,2023-12-11,5,33.0,165.0,returned,north,17
4147,134,22,2024-08-22,3,119.33,357.99,pending,north,13
4148,167,198,2024-07-25,5,368.18,1840.9,returned,north,9
4149,859,150,2024-01-10,6,172.99,1037.94,pending,south,13
4150,510,2,2024-11-24,2,459.72,919.44,cancelled,north,19
4151,195,76,2024-10-03,1,73.83,73.83,returned,east,11
4152,40,100,2024-02-18,6,207.33,1243.98,returned,east,19
4153,767,25,2023-04-01,3,399.68,1199.04,cancelled,east,17
4154,433,102,2024-04-12,6,79.65,477.9,shipped,south,18
4155,236,131,2024-05-27,5,315.44,1577.2,delivered,north,4
4156,437,163,2024-12-15,2,224.78,449.56,cancelled,north,12
4157,33,80,2024-01-22,2,399.23,798.46,delivered,west,14
4158,737,31,2024-08-17,6,383.78,2302.68,returned,east,7
4159,668,120,2023-02-10,1,276.88,276.88,delivered,south,9
4160,659,150,2024-05-30,10,172.99,1729.9,delivered,west,2
4161,875,196,2023-04-08,8,83.51,668.08,returned,north,6
4162,369,89,2023-12-19,2,236.91,473.82,cancelled,east,17
4163,702,91,2023-03-29,3,464.08,1392.24,cancelled,south,10
4164,306,165,2023-12-21,5,454.33,2271.65,shipped,east,15
